channel,developer,officialModel,callId,officialStatus,retirement,roles,before,after,missing,decision,operationContract,imageLimit,mask,maskWithReferences,structured,sizes,publicPrice,region,authentication,recovery,verifiedAt,source,apiSource,schemaSha256
runware,Vidu,Vidu Q2 Turbo,vidu:3@2,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（image-to-video,checkpoint）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（image-to-video,checkpoint）。",未接入,"{""productVision"":0}",false,false,,{},"{""examples"":[{""configuration"":""first-frame · 720p · 5s"",""price"":""$0.11"",""latencyMs"":59330,""exampleId"":""pollinator-documentary-vertical-title-teaser""},{""configuration"":""reference-to-video · 960×960 · 6s"",""price"":""$0.138"",""latencyMs"":50777,""exampleId"":""autonomous-beach-cleaner-b-roll""},{""configuration"":""first-last-frame · 720p · 8s"",""price"":""$0.193"",""latencyMs"":59924,""exampleId"":""antarctic-meteorite-curator-briefing""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/vidu-q2-turbo,https://runware.ai/docs/models/vidu-q2-turbo/schema.json,9e1f4c97e13ee210f08e2ffd937b95b1636f75d10d27c43c0c05a56ef7d6b396
runware,Google,Veo 3.1,google:3@2,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,audio-to-video,edit,extend,checkpoint,audio）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,audio-to-video,edit,extend,checkpoint,audio）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Each generation will cost $0.2/s for 720p, or $0.4/s for 720p with audio."",""examples"":[{""configuration"":""text-to-video · 1080p · 4s · generateAudio"",""price"":""$1.60"",""latencyMs"":89836,""exampleId"":""ultrasonic-vinyl-cleaning-social-reel""},{""configuration"":""first-last-frame · 720p · 6s · generateAudio"",""price"":""$2.40"",""latencyMs"":79917,""exampleId"":""underwater-camera-housing-colorway-reveal""},{""configuration"":""first-frame · 720p · 6s · generateAudio"",""price"":""$2.40"",""latencyMs"":57519,""exampleId"":""oyster-grading-machine-demo""},{""configuration"":""video-edit · 7s"",""price"":""$2.80"",""latencyMs"":76391,""exampleId"":""arborist-helmet-colorway-reveal""},{""configuration"":""reference-to-video · 1080p · 8s · generateAudio"",""price"":""$3.20"",""latencyMs"":92297,""exampleId"":""antique-automaton-background-replacement""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/google-veo-3-1,https://runware.ai/docs/models/google-veo-3-1/schema.json,105e39bcfb1e2b4600bfb78100151b8a3bc39081a2ccf28ca054f25f5976da77
runware,Google,Veo 3.1 Fast,google:3@3,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,edit,extend,checkpoint,audio）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,edit,extend,checkpoint,audio）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Each generation will cost $0.1/s for 1080p, or $0.15/s for 1080p with audio."",""examples"":[{""configuration"":""first-frame · 720p · 4s"",""price"":""$0.60"",""latencyMs"":43745,""exampleId"":""bronze-bell-foundry-b-roll""},{""configuration"":""text-to-video · 1080p · 6s · generateAudio"",""price"":""$0.90"",""latencyMs"":81263,""exampleId"":""night-transit-director-portrait-loop""},{""configuration"":""video-extend · 7s"",""price"":""$1.05"",""latencyMs"":80931,""exampleId"":""precision-fermentation-sampling-b-roll""},{""configuration"":""reference-to-video · 1080p · 8s"",""price"":""$1.20"",""latencyMs"":103293,""exampleId"":""art-deco-lido-relight-film""},{""configuration"":""first-last-frame · 1080p · 8s"",""price"":""$1.20"",""latencyMs"":115668,""exampleId"":""ammonite-fossil-preparation-b-roll""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/google-veo-3-1-fast,https://runware.ai/docs/models/google-veo-3-1-fast/schema.json,f77502ea6201d5710988c2460d0620e8d3c414a9b584eb73a29800ac97f06f90
runware,Anthropic,Claude Haiku 4.5,anthropic:claude@haiku-4.5,live,,main / vision,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；可选高级参数未全部开放；本轮不调用真实服务。,补齐型号专用调用、选择器与恢复。,textInference,"{""productVision"":3}",false,false,,{},"{""source"":""https://runware.ai/docs/models/anthropic-claude-haiku-4-5"",""checkedAt"":""2026-09-22"",""currency"":""USD"",""amount"":null,""accountTariffConfirmed"":false,""quote"":{""examples"":[{""configuration"":""text-generation"",""price"":""$0.00473"",""latencyMs"":9203,""exampleId"":""wrong-item-refund-resolution""},{""configuration"":""text-generation"",""price"":""$0.0051"",""latencyMs"":10839,""exampleId"":""saas-incident-executive-brief""},{""configuration"":""text-generation"",""price"":""$0.00658"",""latencyMs"":10271,""exampleId"":""restaurant-refrigeration-bid-decision-memo""},{""configuration"":""reference-to-text"",""price"":""$0.00991"",""latencyMs"":27900,""exampleId"":""hotel-room-defect-punch-list""}]}}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/anthropic-claude-haiku-4-5,https://runware.ai/docs/models/anthropic-claude-haiku-4-5/schema.json,dc3276ec3062c232eb18cb3b57d10e47257f4f5bac151bc4dedb91a9e4a7fc53
runware,Hyper3D,Rodin Gen-2,hyper3d:rodin@gen-2,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：3dInference（text-to-3d,image-to-3d,checkpoint）。","超出当前文本规划/图文理解/单张位图生成精修：3dInference（text-to-3d,image-to-3d,checkpoint）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Pricing starts at $0.4 per generation, if add ons ( array ) parameter includes HighPack pricing is $1.2"",""examples"":[{""configuration"":""text-to-3d"",""price"":""$0.40"",""latencyMs"":127628,""exampleId"":""countertop-koji-fermentation-crock-mockup""},{""configuration"":""text-to-3d"",""price"":""$0.40"",""latencyMs"":120893,""exampleId"":""subsea-salvage-sonar-beacon-prop""},{""configuration"":""reference-to-3d · quality medium"",""price"":""$1.20"",""latencyMs"":505995,""exampleId"":""1970s-community-radio-booth-set""},{""configuration"":""reference-to-3d · quality medium"",""price"":""$1.20"",""latencyMs"":150869,""exampleId"":""museum-thylacine-reconstruction-model""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/hyper3d-rodin-gen-2,https://runware.ai/docs/models/hyper3d-rodin-gen-2/schema.json,5c37a88270dc3a197743be8937236547db908606fb2a135126e9b6c0cc27b476
runware,OpenAI,Sora 2 Pro,openai:3@2,deprecated,2026-09-24T00:00:00Z,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,checkpoint,audio）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,checkpoint,audio）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Each generation will cost $0.3/s for 720p, or $0.5/s for 1080p."",""examples"":[{""configuration"":""first-frame · 8s"",""price"":""$5.60"",""latencyMs"":542467,""exampleId"":""tailored-beekeeper-suit-fashion-reel""},{""configuration"":""first-frame · 8s"",""price"":""$5.60"",""latencyMs"":553143,""exampleId"":""urban-tree-pest-advisory""},{""configuration"":""text-to-video · 12s"",""price"":""$8.40"",""latencyMs"":426425,""exampleId"":""seed-archive-synthpop-video""},{""configuration"":""text-to-video · 12s"",""price"":""$8.40"",""latencyMs"":426549,""exampleId"":""seismic-journal-logo-loop""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/openai-sora-2-pro,https://runware.ai/docs/models/openai-sora-2-pro/schema.json,333cd5b0dd26e1feb77f248fe8573bd237d51bea4828251065013a12ec074c89
runware,OpenAI,Sora 2,openai:3@1,deprecated,2026-09-24T00:00:00Z,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,video-to-video,audio-to-video,edit,extend,checkpoint,audio）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,video-to-video,audio-to-video,edit,extend,checkpoint,audio）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Each generation will cost $0.1/s for 720p."",""examples"":[{""configuration"":""first-frame · 4s"",""price"":""$0.40"",""latencyMs"":83924,""exampleId"":""avalanche-dog-unit-recruitment-clip""},{""configuration"":""first-frame · 4s"",""price"":""$0.40"",""latencyMs"":80207,""exampleId"":""offshore-technician-background-replacement""},{""configuration"":""text-to-video · 8s"",""price"":""$0.80"",""latencyMs"":107935,""exampleId"":""ceramicist-hearing-protector-try-on""},{""configuration"":""text-to-video · 8s"",""price"":""$0.80"",""latencyMs"":111809,""exampleId"":""apollo-seamstress-background-replacement""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/openai-sora-2,https://runware.ai/docs/models/openai-sora-2/schema.json,d227484fc9ebf3cb7de79db1d634b6f0cba5328b4fae617f0d6f9bf7e219228b
runware,Alibaba,Wan2.5-Preview,runware:201@1,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,audio-to-video,checkpoint,audio）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,audio-to-video,checkpoint,audio）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Each generation will cost $0.0946/s for 720p, or $0.1476/s for 1080p."",""examples"":[{""configuration"":""text-to-video · 720p · 5s · audio"",""price"":""$0.454"",""latencyMs"":108641,""exampleId"":""harbor-pilot-safety-bulletin""},{""configuration"":""text-to-video · 720p · 5s · audio"",""price"":""$0.454"",""latencyMs"":109488,""exampleId"":""florist-shears-social-video-ad""},{""configuration"":""audio-driven · 832×1088 · 5s"",""price"":""$0.454"",""latencyMs"":127748,""exampleId"":""couture-apiary-protective-suit-reel""},{""configuration"":""first-frame · 1080p · 10s · audio"",""price"":""$1.36"",""latencyMs"":188639,""exampleId"":""fossil-preparation-tour-reel""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/alibaba-wan2-5-preview,https://runware.ai/docs/models/alibaba-wan2-5-preview/schema.json,a7b51ecf9a8825e5f8819227582b204ef36da3db52240c7310d686976513296d
runware,VEED,VEED Fabric 1.0,veed:fabric@1.0-hosted,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（image-to-video,audio-to-video,checkpoint）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（image-to-video,audio-to-video,checkpoint）。",未接入,"{""productVision"":0}",false,false,,{},"{""examples"":[{""configuration"":""audio-driven"",""price"":""$1.20"",""latencyMs"":162512,""exampleId"":""coastal-radio-logo-sting""},{""configuration"":""audio-driven"",""price"":""$1.35"",""latencyMs"":191025,""exampleId"":""arctic-seed-vault-series-teaser""},{""configuration"":""audio-driven"",""price"":""$2.10"",""latencyMs"":307005,""exampleId"":""sculptural-millinery-showcase-reel""},{""configuration"":""audio-driven"",""price"":""$3.15"",""latencyMs"":441099,""exampleId"":""pearl-diver-spoken-word-performance""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/veed-fabric-1-0-hosted,https://runware.ai/docs/models/veed-fabric-1-0-hosted/schema.json,ba7ba2b2a13659462e1d8a2cbcb0c496c7a6d1fb95c1869aa962314cbea32340
runware,Vidu,Vidu Q2 Pro,vidu:3@1,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（image-to-video,checkpoint）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（image-to-video,checkpoint）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Each generation will cost $0.0688/s for 1080p."",""examples"":[{""configuration"":""reference-to-video · 960×960 · 5s"",""price"":""$0.124"",""latencyMs"":59564,""exampleId"":""coral-micropropagation-laboratory-b-roll""},{""configuration"":""first-frame · 720p · 6s"",""price"":""$0.179"",""latencyMs"":91183,""exampleId"":""flower-market-music-video-segment""},{""configuration"":""first-last-frame · 720p · 8s"",""price"":""$0.234"",""latencyMs"":236266,""exampleId"":""mine-safety-avatar-presenter-clip""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/vidu-q2-pro,https://runware.ai/docs/models/vidu-q2-pro/schema.json,108af8010ad50ad520ca21176fff149a4b9e863a5cd9f91da951f3b8a7e961fb
runware,Alibaba,Wan2.5-Preview Image,runware:201@10,live,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；可选高级参数未全部开放；本轮不调用真实服务。,补齐型号专用调用、选择器与恢复。,imageInference,"{""model"":1,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""generation"":{""mode"":""pixels"",""tiers"":{""1K"":{""targetPixels"":1048576}},""minSide"":128,""maxSide"":2048,""minPixels"":589824,""maxPixels"":2073600,""maxRatio"":4,""alignment"":1,""auto"":""square""}}","{""source"":""https://runware.ai/docs/models/alibaba-wan2-5-preview-image"",""checkedAt"":""2026-09-22"",""currency"":""USD"",""amount"":null,""accountTariffConfirmed"":false,""quote"":{""overview"":""$0.027 per image"",""examples"":[{""configuration"":""text-to-image"",""price"":""$0.03"",""latencyMs"":17238,""exampleId"":""seismic-ceramics-exhibition-book-cover""},{""configuration"":""text-to-image"",""price"":""$0.03"",""latencyMs"":16627,""exampleId"":""planetarium-curator-profile-avatar""},{""configuration"":""text-to-image"",""price"":""$0.03"",""latencyMs"":33346,""exampleId"":""independent-perfumer-editorial-portrait""},{""configuration"":""text-to-image"",""price"":""$0.03"",""latencyMs"":33613,""exampleId"":""sewer-robotics-magazine-cover""}]}}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/alibaba-wan2-5-preview-image,https://runware.ai/docs/models/alibaba-wan2-5-preview-image/schema.json,46db67a3f8e4591b4b331eac95139f42314ced6fc6daa14400d986977ce06d53
runware,Kling AI,KlingAI 2.5 Turbo Pro,klingai:6@1,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,checkpoint）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,checkpoint）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Each generation will cost $0.0700/s for 1080p."",""examples"":[{""configuration"":""text-to-video · 5s"",""price"":""$0.35"",""latencyMs"":224906,""exampleId"":""industrial-sprinkler-activation-explainer-clip""},{""configuration"":""first-last-frame · 5s"",""price"":""$0.35"",""latencyMs"":148086,""exampleId"":""volcanic-observatory-documentary-titles""},{""configuration"":""text-to-video · 5s"",""price"":""$0.35"",""latencyMs"":147042,""exampleId"":""mycelium-textile-laboratory-b-roll""},{""configuration"":""first-frame · 10s"",""price"":""$0.70"",""latencyMs"":69482,""exampleId"":""antique-watch-restoration-social-reel""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/klingai-2-5-turbo-pro,https://runware.ai/docs/models/klingai-2-5-turbo-pro/schema.json,2c1eaca4285add36c3582ac5b4e43a7efc6a1c5afb3f96ec34ea73fcd89f0240
runware,Alibaba,Qwen-Image-Edit-Plus,runware:108@22,live,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；可选高级参数未全部开放；本轮不调用真实服务。,补齐型号专用调用、选择器与恢复。,imageInference,"{""model"":3,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""editing"":{""mode"":""pixels"",""tiers"":{""512"":{""targetPixels"":262144},""1K"":{""targetPixels"":1048576},""1.5K"":{""targetPixels"":2359296},""2K"":{""targetPixels"":4194304}},""minSide"":512,""maxSide"":2048,""minPixels"":262144,""maxPixels"":4194304,""maxRatio"":16,""alignment"":1,""auto"":""square""}}","{""source"":""https://runware.ai/docs/models/alibaba-qwen-image-edit-plus"",""checkedAt"":""2026-09-22"",""currency"":""USD"",""amount"":null,""accountTariffConfirmed"":false,""quote"":{""examples"":[{""configuration"":""reference-to-image"",""price"":""$0.0141"",""latencyMs"":11886,""exampleId"":""mobile-apiary-brochure-hero""},{""configuration"":""reference-to-image"",""price"":""$0.0141"",""latencyMs"":12287,""exampleId"":""solar-farm-raptor-report-hero""},{""configuration"":""reference-to-image"",""price"":""$0.0141"",""latencyMs"":19025,""exampleId"":""carousel-horse-catalog-cleanup""},{""configuration"":""reference-to-image"",""price"":""$0.0141"",""latencyMs"":11694,""exampleId"":""antarctic-logistics-winter-report-hero""}]}}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/alibaba-qwen-image-edit-plus,https://runware.ai/docs/models/alibaba-qwen-image-edit-plus/schema.json,6001c5cf54379f54dbad7c7b334bfa3de1cf173ac17599dd1202cc029dfc3b50
runware,Bria,Bria Image Replace Background,bria:11@1,live,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；可选高级参数未全部开放；本轮不调用真实服务。,补齐型号专用调用、选择器与恢复。,imageInference,"{""model"":1,""productAuxiliary"":8,""sourceCounts"":true}",false,false,,"{""editing"":{""mode"":""inherit"",""tiers"":{""auto"":{}},""auto"":""omit""}}","{""source"":""https://runware.ai/docs/models/bria-image-replace-background"",""checkedAt"":""2026-09-22"",""currency"":""USD"",""amount"":null,""accountTariffConfirmed"":false,""quote"":{""examples"":[{""configuration"":""reference-to-image"",""price"":""$0.04"",""latencyMs"":11691,""exampleId"":""arctic-radio-operator-portrait-restoration""},{""configuration"":""background-replacement"",""price"":""$0.04"",""latencyMs"":18893,""exampleId"":""linocut-wetland-scientist-portrait""},{""configuration"":""reference-to-image"",""price"":""$0.04"",""latencyMs"":10487,""exampleId"":""coral-avalanche-transceiver-colorway-catalog""},{""configuration"":""background-replacement"",""price"":""$0.04"",""latencyMs"":16018,""exampleId"":""polar-night-sauna-campaign-image""}]}}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/bria-image-replace-background,https://runware.ai/docs/models/bria-image-replace-background/schema.json,0f300b4a8fc1684a0cd1080cdc7e11cfd78de89da1c5ba9574fd547db7cd7290
runware,PixVerse,PixVerse V5 Fast,pixverse:1@5-fast,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,checkpoint）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（text-to-video,image-to-video,checkpoint）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Pricing varies by resolution and duration, optimized for fast generation across preview and iteration workflows."",""examples"":[{""configuration"":""first-frame · 720p · 8s"",""price"":""$0.247"",""latencyMs"":53932,""exampleId"":""olive-oil-documentary-title-sequence""},{""configuration"":""first-frame · 720p · 8s"",""price"":""$0.247"",""latencyMs"":56517,""exampleId"":""ceramic-percussion-music-video-segment""},{""configuration"":""text-to-video · 1080p · 5s"",""price"":""$0.247"",""latencyMs"":76961,""exampleId"":""pipe-crawler-inspection-demo-clip""},{""configuration"":""text-to-video · 1080p · 5s"",""price"":""$0.247"",""latencyMs"":74080,""exampleId"":""letterpress-techno-music-video-segment""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/pixverse-v5-fast,https://runware.ai/docs/models/pixverse-v5-fast/schema.json,68d33423607680a2c54e01b0259f6bbabbbfb1c79580e0c62f237a4c32667cfb
runware,待确认,FLUX.1 [dev] SRPO,runware:111@1,live,,image,尚未登记,适配链路已完成但真实调用未验证,真实账号权限、真实推理、账单与质量待确认；可选高级参数未全部开放；本轮不调用真实服务。,补齐型号专用调用、选择器与恢复。,imageInference,"{""model"":1,""productAuxiliary"":8,""sourceCounts"":true}",true,false,,"{""generation"":{""mode"":""pixels"",""tiers"":{""512"":{""targetPixels"":262144},""1K"":{""targetPixels"":1048576},""1.5K"":{""targetPixels"":2359296},""2K"":{""targetPixels"":4194304}},""minSide"":128,""maxSide"":2048,""minPixels"":16384,""maxPixels"":4194304,""maxRatio"":16,""alignment"":64,""auto"":""square""},""editing"":{""mode"":""pixels"",""tiers"":{""512"":{""targetPixels"":262144},""1K"":{""targetPixels"":1048576},""1.5K"":{""targetPixels"":2359296},""2K"":{""targetPixels"":4194304}},""minSide"":128,""maxSide"":2048,""minPixels"":16384,""maxPixels"":4194304,""maxRatio"":16,""alignment"":64,""auto"":""square""}}","{""source"":""https://runware.ai/docs/models/flux-1-dev-srpo"",""checkedAt"":""2026-09-22"",""currency"":""USD"",""amount"":null,""accountTariffConfirmed"":false,""quote"":{""examples"":[{""configuration"":""text-to-image · 720p · steps 28"",""price"":""$0.0013"",""latencyMs"":2435,""exampleId"":""marine-induction-cooktop-lifestyle-hero""},{""configuration"":""image-to-image · 1024×1024 · steps 26"",""price"":""$0.0013"",""latencyMs"":4353,""exampleId"":""urban-heat-mitigation-explainer""},{""configuration"":""inpaint · 1152×896 · steps 30"",""price"":""$0.0019"",""latencyMs"":5600,""exampleId"":""audiology-clinic-reception-renovation""},{""configuration"":""reference-to-image · 1024×1024 · steps 28"",""price"":""$0.0019"",""latencyMs"":4595,""exampleId"":""tardigrade-dormancy-science-activity-card""},{""configuration"":""expand · 1216×832 · steps 28"",""price"":""$0.0032"",""latencyMs"":20216,""exampleId"":""leafcutter-ant-colony-reader-spread""}]}}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/flux-1-dev-srpo,https://runware.ai/docs/models/flux-1-dev-srpo/schema.json,42312960c56dd14c0a695a8f90856dafd4cd34d26f1d4697a393dc948ef6bd74
runware,Bria,Bria Video Increase Resolution,bria:50@1,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：upscale（video-to-video,upscale,checkpoint）。","超出当前文本规划/图文理解/单张位图生成精修：upscale（video-to-video,upscale,checkpoint）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""Each operation costs $0.05/s."",""examples"":[{""configuration"":""upscale"",""price"":""$0.302"",""latencyMs"":56825,""exampleId"":""arctic-seed-vault-documentary-teaser""},{""configuration"":""upscale"",""price"":""$0.302"",""latencyMs"":55909,""exampleId"":""luxury-bookbinding-process-reel""},{""configuration"":""upscale"",""price"":""$0.302"",""latencyMs"":55077,""exampleId"":""illuminated-manuscript-conservation-master""},{""configuration"":""upscale"",""price"":""$0.302"",""latencyMs"":57639,""exampleId"":""sculptural-chainmail-handbag-showcase-reel""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/bria-video-increase-resolution,https://runware.ai/docs/models/bria-video-increase-resolution/schema.json,c556e1e7953f199e5996e1d18deb155a73faf5bc0025d495d35bb5bf7f058152
runware,待确认,Aurora v1,creatify:aurora@0,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（image-to-video,audio-to-video,checkpoint）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（image-to-video,audio-to-video,checkpoint）。",未接入,"{""productVision"":0}",false,false,,{},"{""examples"":[{""configuration"":""audio-driven"",""price"":""$1.12"",""latencyMs"":67024,""exampleId"":""forensic-entomology-series-teaser""},{""configuration"":""audio-driven"",""price"":""$1.26"",""latencyMs"":94905,""exampleId"":""arctic-seed-vault-series-teaser""},{""configuration"":""audio-driven"",""price"":""$1.26"",""latencyMs"":91489,""exampleId"":""historic-organ-restoration-teaser""},{""configuration"":""audio-driven"",""price"":""$1.40"",""latencyMs"":81613,""exampleId"":""shellfish-hatchery-biosecurity-presenter""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/creatify-aurora-v1,https://runware.ai/docs/models/creatify-aurora-v1/schema.json,52acea6d713fa9cc208807598ef70ead8f92097d5b980505fa88ed2563e1c50e
runware,待确认,Aurora v1 Fast,creatify:aurora@fast,live,,范围外/待确认,尚未登记,尚未登记,"超出当前文本规划/图文理解/单张位图生成精修：videoInference（image-to-video,audio-to-video,checkpoint）。","超出当前文本规划/图文理解/单张位图生成精修：videoInference（image-to-video,audio-to-video,checkpoint）。",未接入,"{""productVision"":0}",false,false,,{},"{""overview"":""$0.07 / second"",""examples"":[{""configuration"":""audio-driven"",""price"":""$0.42"",""latencyMs"":56934,""exampleId"":""seed-library-logo-sting""},{""configuration"":""audio-driven"",""price"":""$0.63"",""latencyMs"":171691,""exampleId"":""mycelium-collar-fashion-showcase-reel""},{""configuration"":""audio-driven"",""price"":""$0.63"",""latencyMs"":93185,""exampleId"":""emergency-book-conservation-social-reel""},{""configuration"":""audio-driven"",""price"":""$0.70"",""latencyMs"":63476,""exampleId"":""orchid-smuggling-docuseries-teaser""}]}",统一端点；账号地区准入待确认,Bearer API Key；账号权限未实测,提交前保存 UUID；仅 getResponse 查询,2026-09-22,https://runware.ai/docs/models/creatify-aurora-v1-fast,https://runware.ai/docs/models/creatify-aurora-v1-fast/schema.json,b3dbfb74885b5a04fa45444d9960c2e19ec92cd2caea6660e45a16bffb1153a5
